cohort,skill_id,skill_name,skill_md_path,trigger_hits,constraint_hits,error_hits,io_hits,sequence_hits,example_hits,heading_count,ordered_list_count,bullet_list_count,code_fence_count,placeholder_count,spec_form_auto,trigger_score,constraint_score,step_score,error_score,io_score,example_score,structuredness_score
random,adaptationio-skrillz-claude-skills-ac-state-tracker-skill-md,ac-state-tracker,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/adaptationio-skrillz-claude-skills-ac-state-tracker-skill-md/content/SKILL.md,1,1,2,7,0,0,40,0,23,15,0,mixed,10,10,0,15,15,15,65
random,adaptationio-skrillz-claude-skills-multi-ai-verification-skill-md,multi-ai-verification,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/adaptationio-skrillz-claude-skills-multi-ai-verification-skill-md/content/SKILL.md,3,2,3,15,4,10,138,55,172,33,1,mixed,20,20,15,15,15,15,100
random,adaptyvbio-protein-design-skills-skills-boltzgen-skill-md,boltzgen,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/adaptyvbio-protein-design-skills-skills-boltzgen-skill-md/content/SKILL.md,2,0,1,20,4,0,26,0,19,12,0,mixed,20,0,15,8,15,15,73
random,adigunners-adigunners-github-io-claude-skills-backend-api-skill-md,backend-api,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/adigunners-adigunners-github-io-claude-skills-backend-api-skill-md/content/SKILL.md,2,1,1,0,0,0,3,0,7,0,0,natural_language,20,10,0,8,0,0,38
random,adigunners-adigunners-github-io-claude-skills-global-coding-style-skill-md,global-coding-style,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/adigunners-adigunners-github-io-claude-skills-global-coding-style-skill-md/content/SKILL.md,2,1,0,0,0,0,3,0,7,0,0,natural_language,20,10,0,0,0,0,30
random,adrianpuiu-specification-document-generator-specification-architect-skill-md,specification-architect,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/adrianpuiu-specification-document-generator-specification-architect-skill-md/content/SKILL.md,8,3,0,11,5,4,47,31,78,8,0,mixed,20,20,15,0,15,15,85
random,aegntic-claudeism-claude-skills-testing-automation-skill-md,testing-automation,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/aegntic-claudeism-claude-skills-testing-automation-skill-md/content/SKILL.md,1,0,1,0,2,4,15,0,23,0,0,structured_template,10,0,8,8,0,15,41
random,agentient-vibekit-plugins-research-tools-skills-research-interviewer-skill-md,research-interviewer,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/agentient-vibekit-plugins-research-tools-skills-research-interviewer-skill-md/content/SKILL.md,2,10,1,52,6,16,43,31,95,15,0,mixed,20,20,15,8,15,15,93
random,agentuity-discord-help-agent-agents-skills-agentuity-cli-auth-whoami-skill-md,agentuity-cli-auth-whoami,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/agentuity-discord-help-agent-agents-skills-agentuity-cli-auth-whoami-skill-md/content/SKILL.md,1,0,0,4,1,1,5,0,1,4,0,natural_language,10,0,8,0,15,15,48
random,agentuity-discord-help-agent-agents-skills-agentuity-cli-cloud-env-get-skill-md,agentuity-cli-cloud-env-get,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/agentuity-discord-help-agent-agents-skills-agentuity-cli-cloud-env-get-skill-md/content/SKILL.md,1,0,1,6,0,1,7,0,2,4,0,structured_template,10,0,0,8,15,15,48
random,agentuity-discord-help-agent-agents-skills-agentuity-cli-cloud-sandbox-cp-skill-md,agentuity-cli-cloud-sandbox-cp,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/agentuity-discord-help-agent-agents-skills-agentuity-cli-cloud-sandbox-cp-skill-md/content/SKILL.md,1,0,0,5,0,1,7,0,2,6,0,mixed,10,0,0,0,15,15,40
random,agentuity-docs-doc-agents-agents-skills-agentuity-cli-auth-ssh-list-skill-md,agentuity-cli-auth-ssh-list,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/agentuity-docs-doc-agents-agents-skills-agentuity-cli-auth-ssh-list-skill-md/content/SKILL.md,1,0,0,4,0,1,5,0,1,4,0,natural_language,10,0,0,0,15,15,40
random,agentuity-docs-doc-agents-agents-skills-agentuity-cli-cloud-queue-destinations-list-skill-md,agentuity-cli-cloud-queue-destinations-list,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/agentuity-docs-doc-agents-agents-skills-agentuity-cli-cloud-queue-destinations-list-skill-md/content/SKILL.md,1,0,0,5,0,1,6,0,1,3,0,structured_template,10,0,0,0,15,15,40
random,agentuity-docs-doc-agents-agents-skills-agentuity-cli-cloud-sandbox-cp-skill-md,agentuity-cli-cloud-sandbox-cp,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/agentuity-docs-doc-agents-agents-skills-agentuity-cli-cloud-sandbox-cp-skill-md/content/SKILL.md,1,0,0,5,0,1,7,0,2,6,0,mixed,10,0,0,0,15,15,40
random,agentuity-docs-doc-agents-agents-skills-agentuity-cli-profile-create-skill-md,agentuity-cli-profile-create,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/agentuity-docs-doc-agents-agents-skills-agentuity-cli-profile-create-skill-md/content/SKILL.md,0,0,0,5,0,1,6,0,0,5,0,structured_template,0,0,0,0,15,15,30
random,agentuity-examples-training-v1-deep-research-v1-agents-skills-agentuity-cli-cloud-vector-delete-namespace-skill-md,agentuity-cli-cloud-vector-delete-namespace,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/agentuity-examples-training-v1-deep-research-v1-agents-skills-agentuity-cli-cloud-vector-delete-namespace-skill-md/content/SKILL.md,1,0,0,5,0,1,7,0,2,5,0,structured_template,10,0,0,0,15,15,40
random,agentuity-sdk-explorer-agents-skills-agentuity-cli-profile-list-skill-md,agentuity-cli-profile-list,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/agentuity-sdk-explorer-agents-skills-agentuity-cli-profile-list-skill-md/content/SKILL.md,0,0,0,2,0,1,4,0,0,3,0,natural_language,0,0,0,0,15,15,30
random,aheld-aaronheld-blog-claude-skills-publish-blog-skill-md,publish-blog,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/aheld-aaronheld-blog-claude-skills-publish-blog-skill-md/content/SKILL.md,0,6,2,4,9,1,10,18,55,4,0,structured_template,0,20,15,15,15,15,80
random,ahmed3elshaer-everything-claude-code-mobile-skills-kmp-di-skill-md,kmp-di,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ahmed3elshaer-everything-claude-code-mobile-skills-kmp-di-skill-md/content/SKILL.md,0,0,0,1,0,0,19,0,0,13,3,mixed,0,0,0,0,15,15,30
random,aidotnet-moyucode-skills-community-git-workflow-skill-md,git-workflow,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/aidotnet-moyucode-skills-community-git-workflow-skill-md/content/SKILL.md,0,1,0,4,5,1,29,0,24,5,0,structured_template,0,10,15,0,15,15,55
random,ainative-studio-ainativestudio-ide-skills-zerodb-workflows-skill-md,zerodb-workflows,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ainative-studio-ainativestudio-ide-skills-zerodb-workflows-skill-md/content/SKILL.md,2,0,1,2,1,2,19,4,50,3,0,structured_template,20,0,15,8,15,15,73
random,aiyuekuang-llmproxy-windsurf-skills-docker-skill-md,docker,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/aiyuekuang-llmproxy-windsurf-skills-docker-skill-md/content/SKILL.md,1,1,0,0,4,0,49,0,25,13,3,mixed,10,10,15,0,15,15,65
random,akaszubski-anyclaude-local-plugins-autonomous-dev-skills-advisor-triggers-skill-md,advisor-triggers,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/akaszubski-anyclaude-local-plugins-autonomous-dev-skills-advisor-triggers-skill-md/content/skill.md,0,1,0,4,9,9,32,0,63,12,0,mixed,0,10,15,0,15,15,55
random,akornmeier-claude-config-skills-mcp-builder-skill-md,mcp-builder,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/akornmeier-claude-config-skills-mcp-builder-skill-md/content/SKILL.md,2,5,0,22,7,9,30,4,142,1,0,structured_template,20,20,15,0,15,15,85
random,alchimie-di-circe-extractor-desktop-app-analyze-skill-analyze-electron-scaffold-skill-md,electron-scaffold,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/alchimie-di-circe-extractor-desktop-app-analyze-skill-analyze-electron-scaffold-skill-md/content/SKILL.md,4,3,0,10,13,2,50,23,108,26,0,mixed,20,20,15,0,15,15,85
random,alexanderjamesmcleod-makecents-src-skills-automation-new-hook-skill-skill-md,new-hook,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/alexanderjamesmcleod-makecents-src-skills-automation-new-hook-skill-skill-md/content/SKILL.md,1,0,1,0,0,3,8,0,5,1,0,structured_template,10,0,0,8,0,15,33
random,alexanderop-workouttracker-claude-skills-product-planning-skill-md,product-planning,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/alexanderop-workouttracker-claude-skills-product-planning-skill-md/content/SKILL.md,1,0,0,2,2,0,10,22,20,0,0,structured_template,10,0,15,0,15,0,40
random,alexanys-feishu-mcp-skill-md,feishu-mcp,,0,0,0,0,0,0,0,0,0,0,0,natural_language,0,0,0,0,0,0,0
random,alibaba-opc-starter-qoder-skills-design-system-ui-skill-md,design-system-ui,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/alibaba-opc-starter-qoder-skills-design-system-ui-skill-md/content/SKILL.md,1,6,2,9,64,0,48,12,12,21,0,mixed,10,20,15,15,15,15,90
random,alijilani-dev-claude-cloud-native-ai-12-kubernetes-rolebinding-clusterrolebinding-2-kubernetes-clusterrolebinding-cloud-native-dev-environment-claude-skills-resume-optimizer-claude-skills-docx-skill-md,docx,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/alijilani-dev-claude-cloud-native-ai-12-kubernetes-rolebinding-clusterrolebinding-2-kubernetes-clusterrolebinding-cloud-native-dev-environment-claude-skills-resume-optimizer-claude-skills-docx-skill-md/content/SKILL.md,0,10,0,4,18,2,24,15,41,9,0,mixed,0,20,15,0,15,15,65
random,alirezarezvani-claude-skills-engineering-team-senior-prompt-engineer-skill-md,senior-prompt-engineer,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/alirezarezvani-claude-skills-engineering-team-senior-prompt-engineer-skill-md/content/SKILL.md,4,1,0,52,30,20,114,0,17,15,0,mixed,20,10,15,0,15,15,75
random,alongor666-chexianduoweifenxi-claude-skills-skill-quality-validator-skill-md,skill-quality-validator,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/alongor666-chexianduoweifenxi-claude-skills-skill-quality-validator-skill-md/content/SKILL.md,2,0,0,0,1,3,63,18,71,14,0,mixed,20,0,15,0,0,15,50
random,alonw0-skill-score-malicious-skill-skill-md,malicious-skill,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/alonw0-skill-score-malicious-skill-skill-md/content/SKILL.md,0,0,0,0,0,0,2,4,0,4,0,structured_template,0,0,15,0,0,15,30
random,alsk1992-cloddsbot-src-skills-bundled-credentials-skill-md,credentials,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/alsk1992-cloddsbot-src-skills-bundled-credentials-skill-md/content/SKILL.md,0,2,0,0,0,2,20,5,0,12,5,mixed,0,20,15,0,15,15,65
random,altans-nixos-configuration-claude-skills-noctalia-bar-skill-md,noctalia-bar,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/altans-nixos-configuration-claude-skills-noctalia-bar-skill-md/content/SKILL.md,0,1,0,1,0,0,13,4,3,5,0,structured_template,0,10,15,0,8,15,48
random,alunadev-ald-skills-skills-codebase-documenter-skill-md,codebase-documenter,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/alunadev-ald-skills-skills-codebase-documenter-skill-md/content/SKILL.md,2,1,1,0,5,4,14,0,24,0,0,structured_template,20,10,15,8,0,15,68
random,alvis-claude-plugins-web-skills-browsing-skill-md,browsing,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/alvis-claude-plugins-web-skills-browsing-skill-md/content/SKILL.md,1,1,0,7,1,7,20,4,0,14,0,mixed,10,10,15,0,15,15,65
random,amano-call-center-agent-skills-business-tools-biz-growth-skill-md,biz-growth,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/amano-call-center-agent-skills-business-tools-biz-growth-skill-md/content/SKILL.md,0,5,0,1,0,1,9,4,28,0,0,structured_template,0,20,15,0,8,8,51
random,ammonsd-activitytracking-skills-aws-deployment-skill-md,aws-deployment,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ammonsd-activitytracking-skills-aws-deployment-skill-md/content/SKILL.md,1,0,5,3,2,1,39,11,33,9,0,mixed,10,0,15,15,15,15,70
random,amnadtaowsoam-cerebraskills-50-enterprise-integrations-enterprise-rbac-models-skill-md,enterprise-rbac-models,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/amnadtaowsoam-cerebraskills-50-enterprise-integrations-enterprise-rbac-models-skill-md/content/SKILL.md,1,7,2,9,1,5,25,6,118,1,0,structured_template,10,20,15,15,15,15,90
random,amnadtaowsoam-cerebraskills-83-go-to-market-tech-revenue-operations-revops-skill-md,revenue-operations-revops,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/amnadtaowsoam-cerebraskills-83-go-to-market-tech-revenue-operations-revops-skill-md/content/SKILL.md,4,9,2,8,1,3,27,0,113,0,0,structured_template,20,20,8,15,15,15,93
random,amo-tech-ai-skybox-gamehub-claude-skills-chrome-dev-skill-skill-md,chrome-devtools-automation,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/amo-tech-ai-skybox-gamehub-claude-skills-chrome-dev-skill-skill-md/content/SKILL.md,2,0,1,5,3,1,23,6,29,9,3,mixed,20,0,15,8,15,15,73
random,ancplua-qyl-codex-skills-accessibility-expert-skill-md,accessibility-expert,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ancplua-qyl-codex-skills-accessibility-expert-skill-md/content/SKILL.md,0,1,1,1,0,2,15,8,89,1,0,structured_template,0,10,15,8,8,15,56
random,andrey-belen-alto-iam-cloud-claude-skills-backend-trpc-skill-md,backend-trpc,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/andrey-belen-alto-iam-cloud-claude-skills-backend-trpc-skill-md/content/SKILL.md,2,5,1,27,9,0,25,0,22,12,2,mixed,20,20,15,8,15,15,93
random,andymarigoldlabs-continuous-funding-claude-skills-gsap-animations-skill-md,gsap-animations,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/andymarigoldlabs-continuous-funding-claude-skills-gsap-animations-skill-md/content/SKILL.md,1,4,1,2,2,0,45,0,28,27,0,mixed,10,20,8,8,15,15,76
random,anghunk-askills-skills-git-commit-message-skill-md,git-commit-message,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/anghunk-askills-skills-git-commit-message-skill-md/content/SKILL.md,0,0,0,1,0,0,3,5,14,0,0,structured_template,0,0,15,0,8,0,23
random,anit-1to10x-10x-accountability-coach-skills-streak-skill-md,streak,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/anit-1to10x-10x-accountability-coach-skills-streak-skill-md/content/SKILL.md,1,0,0,1,12,1,33,50,21,8,0,mixed,10,0,15,0,8,15,48
random,anthony-maio-slipcore-skills-slipstream-finetune-skill-md,slipstream-finetune,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/anthony-maio-slipcore-skills-slipstream-finetune-skill-md/content/SKILL.md,0,0,0,7,0,5,31,5,4,10,0,mixed,0,0,15,0,15,15,45
random,antonykamp-cc-truffle-performance-plugin-skills-establishing-benchmark-baseline-skill-md,establishing-benchmark-baseline,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/antonykamp-cc-truffle-performance-plugin-skills-establishing-benchmark-baseline-skill-md/content/SKILL.md,0,2,0,3,13,3,8,10,18,2,3,structured_template,0,20,15,0,15,15,65
random,ap3x-dev-ag3nt-skills-app-launcher-skill-md,app-launcher,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ap3x-dev-ag3nt-skills-app-launcher-skill-md/content/SKILL.md,1,0,0,0,0,1,10,0,27,4,0,structured_template,10,0,0,0,0,15,25
random,ap3x-dev-ag3nt-skills-daily-briefing-skill-md,daily-briefing,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ap3x-dev-ag3nt-skills-daily-briefing-skill-md/content/SKILL.md,0,1,0,2,0,1,6,5,18,3,0,structured_template,0,10,15,0,15,15,55
random,arach-arc-skills-arc-diagrams-skill-md,arc-diagrams,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/arach-arc-skills-arc-diagrams-skill-md/content/SKILL.md,2,0,0,4,1,1,13,9,16,8,0,mixed,20,0,15,0,15,15,65
random,arcblock-agent-skills-plugins-blocklet-skills-blocklet-updater-skill-md,blocklet-updater,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/arcblock-agent-skills-plugins-blocklet-skills-blocklet-updater-skill-md/content/SKILL.md,1,1,4,12,20,4,37,5,14,12,17,mixed,10,10,15,15,15,15,80
random,arthur742ramos-computationalpathslean-github-skills-quotients-and-lifts-skill-md,quotients-and-lifts,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/arthur742ramos-computationalpathslean-github-skills-quotients-and-lifts-skill-md/content/SKILL.md,0,0,0,0,0,1,8,0,2,5,0,mixed,0,0,0,0,0,15,15
random,artymclabin-claudecode-global-config-skills-trello-fetch-skill-md,trello-fetch,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/artymclabin-claudecode-global-config-skills-trello-fetch-skill-md/content/SKILL.md,1,2,3,3,2,0,19,4,18,11,23,mixed,10,20,15,15,15,15,90
random,arustydev-ai-context-context-legacy-skills-confidence-check-skill-md,confidence-check,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/arustydev-ai-context-context-legacy-skills-confidence-check-skill-md/content/SKILL.md,1,1,0,2,0,2,15,0,23,3,0,structured_template,10,10,0,0,15,15,50
random,arustydev-git-atomic-claude-skills-lang-rust-cargo-dev-skill-md,managing-cargo-dependencies,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/arustydev-git-atomic-claude-skills-lang-rust-cargo-dev-skill-md/content/SKILL.md,6,2,0,0,0,10,22,4,40,4,0,structured_template,20,20,15,0,0,15,70
random,asiaostrich-universal-dev-standards-locales-zh-cn-skills-code-review-assistant-skill-md,review,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/asiaostrich-universal-dev-standards-locales-zh-cn-skills-code-review-assistant-skill-md/content/SKILL.md,0,0,0,0,0,0,6,12,5,0,0,structured_template,0,0,15,0,0,0,15
random,asiaostrich-universal-dev-standards-locales-zh-tw-skills-spec-driven-dev-skill-md,spec,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/asiaostrich-universal-dev-standards-locales-zh-tw-skills-spec-driven-dev-skill-md/content/SKILL.md,0,0,0,0,1,0,17,0,10,1,0,structured_template,0,0,8,0,0,8,16
