cohort,skill_id,skill_dirname,skill_name,author,stars,updated_at,github_url,skill_url,file_count,dir_count,max_depth,total_bytes,local_content_path,has_skill_md,skill_md_relpath,skill_md_lines,skill_md_words,heading_count,code_fence_count,ordered_list_count,bullet_list_count,step_signal_count,example_signal_count,boundary_signal_count,placeholder_count,version_mention_count,license_mention_count,has_scripts,has_templates,has_docs,has_config,has_license_file,taxonomy_labels,security_positive_score,security_risk_score,has_security_risk_signal
random,youngleadersdottech-young-leaders-tech-marketplace-plugins-skills-toolkit-skills-shared-product-context-template-skill-md,youngleadersdottech-young-leaders-tech-marketplace-plugins-skills-toolkit-skills-shared-product-context-template-skill-md,product-context-template,YoungLeadersDotTech,7,1760957429,https://github.com/YoungLeadersDotTech/young-leaders-tech-marketplace/tree/master/plugins/skills-toolkit/skills/shared/product-context-template,https://skillsmp.com/skills/youngleadersdottech-young-leaders-tech-marketplace-plugins-skills-toolkit-skills-shared-product-context-template-skill-md,1,0,1,11103,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/youngleadersdottech-young-leaders-tech-marketplace-plugins-skills-toolkit-skills-shared-product-context-template-skill-md/content,True,SKILL.md,310,1144,33,12,10,83,3,11,5,0,6,0,False,True,False,False,False,coding_dev;security;integration_tools,5,0,False
popular,affaan-m-everything-claude-code-skills-coding-standards-skill-md,affaan-m-everything-claude-code-skills-coding-standards-skill-md,coding-standards,affaan-m,43586,1769084209,https://github.com/affaan-m/everything-claude-code/tree/main/skills/coding-standards,https://skillsmp.com/skills/affaan-m-everything-claude-code-skills-coding-standards-skill-md,1,0,1,11733,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/affaan-m-everything-claude-code-skills-coding-standards-skill-md/content,True,SKILL.md,530,1277,41,52,0,32,2,1,13,13,0,0,False,False,False,False,False,coding_dev,4,0,False
popular,alpinejs-alpine-claude-skills-summarize-activity-skill-md,alpinejs-alpine-claude-skills-summarize-activity-skill-md,summarize-activity,alpinejs,31140,1770601100,https://github.com/alpinejs/alpine/tree/main/.claude/skills/summarize-activity,https://skillsmp.com/skills/alpinejs-alpine-claude-skills-summarize-activity-skill-md,1,0,1,6464,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/alpinejs-alpine-claude-skills-summarize-activity-skill-md/content,True,SKILL.md,202,885,27,18,0,21,14,2,9,10,0,0,False,False,False,False,False,coding_dev;data_ml_ai;documentation_writing;workflow_automation;integration_tools,4,0,False
popular,anthropics-skills-skills-algorithmic-art-skill-md,anthropics-skills-skills-algorithmic-art-skill-md,algorithmic-art,anthropics,67303,1764612336,https://github.com/anthropics/skills/tree/main/skills/algorithmic-art,https://skillsmp.com/skills/anthropics-skills-skills-algorithmic-art-skill-md,4,1,2,59796,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/anthropics-skills-skills-algorithmic-art-skill-md/content,True,SKILL.md,405,2637,18,10,17,111,21,3,10,0,1,2,True,True,False,False,True,coding_dev;documentation_writing;workflow_automation,4,0,False
popular,composiohq-awesome-claude-skills-skill-share-skill-md,composiohq-awesome-claude-skills-skill-share-skill-md,skill-share,ComposioHQ,33583,1762521158,https://github.com/ComposioHQ/awesome-claude-skills/tree/master/skill-share,https://skillsmp.com/skills/composiohq-awesome-claude-skills-skill-share-skill-md,1,0,1,2913,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/composiohq-awesome-claude-skills-skill-share-skill-md/content,True,SKILL.md,80,386,10,2,10,31,0,1,0,0,1,2,False,False,False,False,False,devops_infra;documentation_writing;research_analysis;integration_tools,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-openai-docs-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-openai-docs-skill-md,openai-docs,davila7,20041,1770514388,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/openai-docs,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-openai-docs-skill-md,5,2,2,17261,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-openai-docs-skill-md/content,True,SKILL.md,57,541,7,0,17,10,3,1,5,0,1,1,False,True,False,True,True,coding_dev;data_ml_ai;documentation_writing;workflow_automation;product_design;integration_tools,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineering-dspy-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineering-dspy-skill-md,dspy,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/prompt-engineering-dspy,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineering-dspy-skill-md,4,1,2,61570,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineering-dspy-skill-md/content,True,SKILL.md,590,1760,91,56,0,23,4,18,0,1,7,1,False,True,True,False,False,coding_dev;devops_infra;data_ml_ai;documentation_writing;research_analysis;workflow_automation;integration_tools,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-qa-test-planner-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-qa-test-planner-skill-md,qa-test-planner,davila7,20041,1769302602,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/qa-test-planner,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-qa-test-planner-skill-md,8,2,2,74490,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-qa-test-planner-skill-md/content,True,SKILL.md,757,2181,81,34,24,223,32,9,4,5,2,0,True,True,True,False,False,coding_dev;documentation_writing;workflow_automation;product_design;integration_tools,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-subagent-driven-development-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-subagent-driven-development-skill-md,subagent-driven-development,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/subagent-driven-development,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-subagent-driven-development-skill-md,4,0,1,14633,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-subagent-driven-development-skill-md/content,True,SKILL.md,240,1219,8,6,0,62,10,1,5,0,0,0,False,True,False,False,False,coding_dev;workflow_automation,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-analytics-tracking-skill-md,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-analytics-tracking-skill-md,analytics-tracking,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/business-marketing/analytics-tracking,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-analytics-tracking-skill-md,1,0,1,10800,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-analytics-tracking-skill-md/content,True,SKILL.md,539,1179,55,14,16,183,2,1,4,0,2,0,False,True,False,False,False,coding_dev;documentation_writing,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-marketing-psychology-skill-md,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-marketing-psychology-skill-md,marketing-psychology,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/business-marketing/marketing-psychology,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-marketing-psychology-skill-md,1,0,1,21332,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-marketing-psychology-skill-md/content,True,SKILL.md,451,2918,83,0,9,5,25,1,17,0,0,0,False,True,False,False,False,data_ml_ai;workflow_automation;product_design,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-cc-skill-coding-standards-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-cc-skill-coding-standards-skill-md,coding-standards,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/cc-skill-coding-standards,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-cc-skill-coding-standards-skill-md,1,0,1,11429,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-cc-skill-coding-standards-skill-md/content,True,SKILL.md,522,1240,40,52,0,26,2,1,13,13,1,0,False,True,False,False,False,coding_dev,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-performance-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-performance-skill-md,performance,davila7,20041,1769895150,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/performance,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-performance-skill-md,1,0,1,9229,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-performance-skill-md/content,True,SKILL.md,361,1093,36,40,4,4,6,6,2,0,2,1,False,True,False,False,False,coding_dev;product_design,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-senior-architect-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-senior-architect-skill-md,senior-architect,davila7,20041,1766196856,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/senior-architect,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-senior-architect-skill-md,7,2,2,18989,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-senior-architect-skill-md/content,True,SKILL.md,209,509,38,14,0,54,3,3,1,0,0,0,True,True,True,False,False,coding_dev;devops_infra;security;documentation_writing;research_analysis;workflow_automation;integration_tools,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-senior-computer-vision-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-senior-computer-vision-skill-md,senior-computer-vision,davila7,20041,1766196856,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/senior-computer-vision,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-senior-computer-vision-skill-md,7,2,2,18334,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-senior-computer-vision-skill-md/content,True,SKILL.md,226,629,29,4,5,93,3,1,0,0,2,0,True,True,True,False,False,coding_dev;devops_infra;data_ml_ai;security;documentation_writing;research_analysis;workflow_automation;integration_tools,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-senior-data-engineer-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-senior-data-engineer-skill-md,senior-data-engineer,davila7,20041,1766196856,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/senior-data-engineer,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-senior-data-engineer-skill-md,7,2,2,18180,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-senior-data-engineer-skill-md/content,True,SKILL.md,226,624,29,4,5,93,3,1,0,0,2,0,True,True,True,False,False,coding_dev;devops_infra;data_ml_ai;security;documentation_writing;research_analysis;workflow_automation;integration_tools,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-senior-data-scientist-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-senior-data-scientist-skill-md,senior-data-scientist,davila7,20041,1766196856,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/senior-data-scientist,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-senior-data-scientist-skill-md,7,2,2,18343,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-senior-data-scientist-skill-md/content,True,SKILL.md,226,630,29,4,5,93,3,1,0,0,2,0,True,True,True,False,False,coding_dev;devops_infra;data_ml_ai;security;documentation_writing;research_analysis;workflow_automation;integration_tools,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-senior-devops-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-senior-devops-skill-md,senior-devops,davila7,20041,1766196856,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/senior-devops,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-senior-devops-skill-md,7,2,2,18730,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-senior-devops-skill-md/content,True,SKILL.md,209,491,38,14,0,54,3,3,1,0,0,0,True,True,True,False,False,coding_dev;devops_infra;security;documentation_writing;research_analysis;workflow_automation;integration_tools,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-senior-frontend-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-senior-frontend-skill-md,senior-frontend,davila7,20041,1766196856,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/senior-frontend,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-senior-frontend-skill-md,7,2,2,18742,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-senior-frontend-skill-md/content,True,SKILL.md,209,495,38,14,0,54,3,3,1,0,0,0,True,True,True,False,False,coding_dev;devops_infra;security;documentation_writing;research_analysis;workflow_automation;product_design;integration_tools,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-senior-fullstack-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-senior-fullstack-skill-md,senior-fullstack,davila7,20041,1766196856,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/senior-fullstack,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-senior-fullstack-skill-md,7,2,2,18790,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-senior-fullstack-skill-md/content,True,SKILL.md,209,499,38,14,0,54,4,3,1,0,0,0,True,True,True,False,False,coding_dev;devops_infra;security;documentation_writing;research_analysis;workflow_automation;integration_tools,4,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-senior-ml-engineer-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-senior-ml-engineer-skill-md,senior-ml-engineer,davila7,20041,1766196856,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/senior-ml-engineer,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-senior-ml-engineer-skill-md,7,2,2,18152,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-senior-ml-engineer-skill-md/content,True,SKILL.md,226,628,29,4,5,93,3,1,0,0,2,0,True,True,True,False,False,coding_dev;devops_infra;data_ml_ai;security;documentation_writing;research_analysis;workflow_automation;integration_tools,4,0,False
